Oc,media_erro,var_Erro,desvio_padrao_erro
0,0.0005443700981319784,26.039018440797733,5.1028441521173
10,-0.17964280870877397,186.46165097142804,13.655096153869735
20,-0.36024946201214336,341.1369422321086,18.469892859248226
30,-0.5410316646471998,486.5753707486488,22.058453498571673
40,-0.7220109270583079,624.4507824636311,24.98901323509256
50,-0.9020140368495975,754.554447820071,27.46915447952614
60,-1.0833678173808103,879.4642282053787,29.65576214170492
70,-1.2643937624643062,996.1349227271969,31.561605198836084
80,-1.4460972428678052,1106.712164757761,33.26728369972158
90,-1.625640935048345,1207.802856800984,34.753458199163205
100,-1.8060171382508747,1301.2031509340238,36.07219359747926
