Oc,media_erro,var_Erro,desvio_padrao_erro
0,0.0004905023199636967,25.669165426378253,5.066474654666522
10,0.7698161848821804,191.85874465998754,13.851308409676955
20,1.5398561383265699,351.78619074286416,18.75596413791795
30,2.3127132870772167,501.84381693560306,22.40187083561556
40,3.0844361470775734,644.0330778232914,25.377806796949404
50,3.8569539439089553,777.8315030042777,27.88963074341928
60,4.631447070906069,905.7468962967324,30.095629189248267
70,5.4050828880131165,1025.1778274625985,32.01839826510062
80,6.176513490343481,1137.850067575123,33.73203325587005
90,6.947869699937692,1240.905285128034,35.22648556311052
100,7.717513340535235,1334.6936216280308,36.533458933257755
