Oc,media_erro,var_Erro,desvio_padrao_erro
0,0.0005587039539714758,25.916226772814507,5.090798245149233
10,-0.4835498175629078,188.2061341625375,13.718824080894743
20,-0.9684438022232502,344.61880279853403,18.56391130119227
30,-1.4543477166351726,491.57534805036533,22.171498552203577
40,-1.9403514456345228,630.8518970829697,25.116765259144533
50,-2.4252683555657155,762.0918108761459,27.606010412157456
60,-2.912578462191104,887.7700380520636,29.795470092818867
70,-3.3991501802521347,1005.4262963266798,31.70845780429379
80,-3.885947493831696,1116.6863479388103,33.416857242098786
90,-4.369889583709515,1218.4486003930754,34.90628310767383
100,-4.854359027035478,1312.057193536275,36.222330040132356
